43.649,0.1138,0.0022,5417.5,4
43.749,0.1141,0.0025,5416.9,4
43.855,0.1146,0.0027,5416.4,4
43.949,0.115,0.003,5415.9,4
44.049,0.1154,0.0032,5415.4,4
44.149,0.1159,0.0035,5415,4
44.249,0.1163,0.0037,5414.7,4
44.349,0.1167,0.004,5414.5,4
44.449,0.1171,0.0042,5414.3,4
44.55,0.1175,0.0045,5414.1,4
44.649,0.1179,0.0048,5414.1,4
44.749,0.1183,0.0051,5414.1,4
44.855,0.1188,0.0053,5414.1,4
44.949,0.1191,0.0056,5414.5,4
45.049,0.1195,0.0059,5414.7,4
45.15,0.1199,0.0062,5415,4
45.249,0.1203,0.0065,5415.4,4
45.349,0.1208,0.0068,5415.9,4
45.449,0.1212,0.0072,5416.2,4
45.549,0.1217,0.0075,5416.9,4
45.649,0.1222,0.0079,5417.6,4
45.749,0.1227,0.0082,5418.3,4
45.855,0.1232,0.0086,5419.2,4
45.949,0.1237,0.009,5420.1,4
46.049,0.1242,0.0094,5420.9,4
46.149,0.1246,0.0097,5422,4
46.249,0.1251,0.0101,5423,4
46.349,0.1255,0.0104,5424.1,4
46.449,0.1259,0.0107,5425.1,4
46.549,0.1263,0.011,5426.2,4
46.649,0.1266,0.0112,5427.6,4
46.75,0.127,0.0114,5428.8,4
46.855,0.1273,0.0116,5430.2,4
46.949,0.1276,0.0118,5431.2,4
47.049,0.1279,0.0119,5432.5,4
47.149,0.1281,0.0121,5433.9,4
47.249,0.1283,0.0122,5435.3,4
47.35,0.1286,0.0124,5436.5,4
47.45,0.1288,0.0125,5437.7,4
47.55,0.1291,0.0126,5439.3,4
47.649,0.1293,0.0128,5440.5,4
47.749,0.1296,0.0129,5441.9,4
47.855,0.1299,0.0131,5443.1,4
47.949,0.1302,0.0132,5444.3,4
48.049,0.1305,0.0134,5445.6,4
48.149,0.1308,0.0137,5446.8,4
48.249,0.1312,0.0139,5448.2,4
48.349,0.1315,0.0141,5449.2,4
48.449,0.1319,0.0144,5450.4,4
48.549,0.1323,0.0146,5451.7,4
48.649,0.1327,0.0149,5452.7,4
48.749,0.1331,0.0151,5453.9,4
48.855,0.1335,0.0154,5455.2,4
48.949,0.1339,0.0157,5456.4,4
49.049,0.1343,0.0159,5457.8,4
49.149,0.1346,0.0161,5458.8,4
49.249,0.1349,0.0163,5460,4
49.349,0.1353,0.0165,5461.3,4
49.449,0.1356,0.0167,5462.3,4
49.549,0.1359,0.0168,5463.7,4
49.649,0.1362,0.017,5464.9,4
49.749,0.1365,0.0172,5466,4
49.855,0.1367,0.0173,5467.2,4
49.949,0.137,0.0174,5468.4,4
50.049,0.1373,0.0175,5469.5,4
50.149,0.1375,0.0176,5470.7,4
50.249,0.1377,0.0177,5471.9,4
50.349,0.138,0.0179,5473,4
50.449,0.1382,0.018,5474,4
50.549,0.1385,0.0181,5475.2,4
50.649,0.1387,0.0182,5476.3,4
50.749,0.139,0.0183,5477.3,4
50.855,0.1393,0.0184,5478.4,4
50.949,0.1396,0.0186,5479.2,4
51.049,0.1398,0.0187,5480.5,4
51.149,0.1401,0.0189,5481.5,4
51.249,0.1405,0.0191,5482.6,4
51.349,0.1408,0.0193,5483.6,4
51.449,0.1411,0.0195,5484.5,4
51.549,0.1414,0.0197,5485.3,4
51.649,0.1417,0.0199,5486.4,4
51.749,0.1421,0.0201,5487.3,4
51.855,0.1424,0.0203,5488.1,4
51.949,0.1427,0.0205,5489.2,4
52.049,0.143,0.0207,5490.1,4
52.149,0.1434,0.0209,5490.9,4
52.249,0.1436,0.021,5491.6,4
52.349,0.1439,0.0212,5492.5,4
52.449,0.1442,0.0213,5493.4,4
52.549,0.1445,0.0214,5494.2,4
52.649,0.1447,0.0216,5494.9,4
52.75,0.145,0.0217,5495.6,4
52.855,0.1452,0.0218,5496.3,4
52.949,0.1455,0.0219,5497.2,4
53.049,0.1457,0.022,5497.9,4
53.149,0.1459,0.022,5498.6,4
53.249,0.1461,0.0221,5499.5,4
53.349,0.1464,0.0222,5500.2,4
53.45,0.1466,0.0223,5501.1,4
53.55,0.1468,0.0224,5501.8,4
53.649,0.1471,0.0225,5502.4,4
53.749,0.1473,0.0226,5503.1,4
53.855,0.1476,0.0227,5503.7,4
53.949,0.1478,0.0229,5504.4,4
54.049,0.1481,0.023,5505.2,4
54.149,0.1484,0.0231,5505.8,4
54.249,0.1487,0.0233,5506.3,4
54.349,0.149,0.0235,5506.8,4
54.449,0.1493,0.0236,5507.3,4
54.549,0.1495,0.0237,5507.9,4
54.65,0.1499,0.0239,5508.4,4
54.749,0.1501,0.0241,5508.9,4
54.855,0.1504,0.0242,5509.4,4
54.949,0.1507,0.0244,5510.1,4
55.049,0.1509,0.0246,5510.7,4
55.149,0.1512,0.0247,5511.2,4
55.249,0.1514,0.0248,5511.7,4
55.349,0.1517,0.0249,5512,4
55.449,0.1519,0.025,5512.6,4
55.549,0.1522,0.0252,5512.9,4
55.649,0.1524,0.0252,5513.4,4
55.749,0.1526,0.0253,5514,4
55.855,0.1528,0.0254,5514.7,4
55.949,0.153,0.0255,5515,4
56.049,0.1533,0.0256,5515.7,4
56.149,0.1535,0.0257,5516.1,4
56.249,0.1537,0.0258,5516.6,4
56.349,0.1539,0.0259,5517.1,4
56.45,0.1541,0.0259,5517.8,4
56.549,0.1543,0.026,5518.3,4
56.649,0.1546,0.0261,5518.7,4
56.749,0.1548,0.0262,5519.2,4
56.854,0.155,0.0263,5519.6,4
56.95,0.1552,0.0264,5520.1,4
57.049,0.1555,0.0266,5520.4,4
57.149,0.1557,0.0267,5520.9,4
57.249,0.1559,0.0268,5521.6,4
57.349,0.1562,0.0269,5522.3,4
57.449,0.1564,0.027,5523,4
57.549,0.1566,0.0271,5523.7,4
57.649,0.1569,0.0273,5524.6,4
57.749,0.1571,0.0274,5525.5,4
57.854,0.1573,0.0275,5526.5,4
57.949,0.1575,0.0276,5527.4,4
58.049,0.1577,0.0277,5528.5,4
58.149,0.1579,0.0278,5529.5,4
58.249,0.158,0.0279,5530.5,4
58.349,0.1582,0.0279,5531.8,4
58.449,0.1584,0.028,5532.8,4
58.549,0.1585,0.028,5534,4
58.649,0.1586,0.028,5535.3,4
58.749,0.1588,0.0281,5536.7,4
58.854,0.1589,0.0281,5538.1,4
58.949,0.159,0.0281,5539.5,4
59.049,0.1591,0.0281,5540.8,4
59.149,0.1593,0.0281,5542.2,4
59.249,0.1594,0.0281,5544,4
59.349,0.1594,0.0281,5545.7,4
59.45,0.1595,0.0281,5547.5,4
59.549,0.1597,0.0281,5549.2,4
59.649,0.1597,0.028,5551.1,4
59.749,0.1598,0.028,5552.9,4
59.855,0.1599,0.0279,5554.6,4
59.949,0.1599,0.0278,5556.6,4
60.049,0.16,0.0277,5558.3,4
60.149,0.16,0.0276,5560,4
60.249,0.1601,0.0275,5562,4
60.349,0.1601,0.0273,5563.5,4
60.449,0.1601,0.0272,5565.3,4
60.549,0.1601,0.027,5567,4
60.649,0.1601,0.0268,5568.4,4
60.749,0.1601,0.0266,5570,4
60.855,0.1601,0.0264,5571.6,4
60.949,0.1601,0.0262,5573.1,4
61.049,0.1601,0.026,5574.7,4
61.149,0.1601,0.0258,5576.1,4
61.249,0.1601,0.0256,5577.7,4
61.349,0.1601,0.0254,5579.1,4
61.449,0.16,0.0252,5580.5,4
61.549,0.16,0.025,5581.9,4
61.649,0.16,0.0247,5583.1,4
61.749,0.1599,0.0245,5584.1,4
61.854,0.1599,0.0243,5585.4,4
61.949,0.1599,0.024,5586.6,4
62.049,0.1598,0.0238,5587.4,4
62.149,0.1598,0.0236,5588.7,4
62.249,0.1597,0.0233,5589.7,4
62.349,0.1597,0.023,5590.8,4
62.449,0.1596,0.0227,5592,4
62.549,0.1595,0.0224,5593,4
62.649,0.1594,0.022,5594.3,4
62.749,0.1593,0.0217,5595.5,4
62.854,0.1592,0.0213,5596.5,4
62.949,0.1591,0.0209,5597.6,4
63.049,0.159,0.0205,5598.8,4
63.149,0.1589,0.0202,5599.7,4
63.249,0.1588,0.0199,5600.5,4
63.349,0.1587,0.0195,5601.6,4
63.449,0.1587,0.0192,5602.5,4
63.549,0.1586,0.019,5603.3,4
63.649,0.1586,0.0187,5604,4
63.749,0.1586,0.0185,5604.9,4
63.854,0.1587,0.0184,5605.8,4
63.949,0.1587,0.0182,5606.6,4
64.049,0.1587,0.018,5607.5,4
64.149,0.1588,0.0179,5608.4,4
64.249,0.1589,0.0178,5609.1,4
64.349,0.1589,0.0177,5610,4
64.449,0.159,0.0176,5610.8,4
64.549,0.159,0.0175,5611.5,4
64.649,0.1591,0.0174,5612.4,4
64.749,0.1592,0.0173,5613.3,4
64.854,0.1592,0.0172,5614.5,4
64.949,0.1593,0.017,5615.5,4
65.049,0.1593,0.0168,5616.4,4
65.149,0.1593,0.0166,5617.5,4
65.249,0.1594,0.0164,5618.3,4
65.349,0.1594,0.0162,5619.2,4
65.449,0.1594,0.016,5620.3,4
65.549,0.1594,0.0157,5621.3,4
65.649,0.1594,0.0155,5622.5,4
65.749,0.1594,0.0152,5623.6,4
65.854,0.1594,0.0149,5624.6,4
65.949,0.1594,0.0147,5625.7,4
66.049,0.1594,0.0144,5626.9,4
66.149,0.1594,0.0142,5627.9,4
66.249,0.1594,0.014,5629,4
66.349,0.1594,0.0137,5629.9,4
66.449,0.1594,0.0135,5630.9,4
66.549,0.1594,0.0133,5632.1,4
66.649,0.1595,0.0132,5633,4
66.749,0.1596,0.013,5634,4
66.854,0.1596,0.0128,5635.1,4
66.949,0.1597,0.0127,5636,4
67.049,0.1598,0.0126,5637,4
67.149,0.1599,0.0125,5638.1,4
67.249,0.16,0.0124,5639.1,4
67.349,0.1601,0.0123,5640.2,4
67.449,0.1602,0.0122,5641.2,4
67.549,0.1603,0.0121,5642.3,4
